frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-3.45,8.4565,-3.44,8.4565,6,confederate
0,1,-3.101,9.865,-3.11,9.865,0,confederate
1,0,-3.292,7.915,-3.201,7.8695,3,confederate
1,1,-3.0535,9.68975,-3.065,9.724,0,confederate
2,0,-3.356,8.251,-3.356,8.251,3,confederate
2,1,-2.958,9.454,-2.98,9.454,0,confederate
3,0,-3.349,8.104,-3.296,8.1045,3,confederate
3,1,-2.965,9.6555,-3.022,9.587,0,confederate
4,0,-3.357,8.301,-3.376,8.301,3,confederate
4,1,-3.0315000000000003,9.724,-3.065,9.724,0,confederate
5,0,-3.236,7.824,-3.128,7.6915,3,confederate
5,1,-3.042,9.724,-3.065,9.724,3,confederate
6,0,-3.254,7.824,-3.201,7.824,3,confederate
6,1,-2.9785,9.587,-2.98,9.454,3,confederate
7,0,-3.481,8.405,-3.481,8.509,3,confederate
7,1,-2.988,9.62125,-2.999,9.587,3,confederate
8,0,-3.445,8.201,-3.355,8.201,3,confederate
8,1,-2.9885,9.68975,-2.958,9.454,0,confederate
9,0,-3.501,8.251,-3.501,8.51,3,confederate
9,1,-2.9265,9.3895,-2.917,9.325,0,confederate
10,0,-3.366,8.104,-3.334,8.104,3,confederate
10,1,-2.9065,9.325,-2.917,9.325,3,confederate
11,0,-3.328,7.824,-3.201,7.7795,3,confederate
11,1,-2.796,9.10775,-2.878,9.199,3,confederate
12,0,-3.785,8.301,-3.785,9.2005,3,confederate
12,1,-2.9435,9.68975,-3.042,9.724,3,confederate
13,0,-3.566,8.3525,-3.566,8.618,3,confederate
13,1,-2.917,9.454,-2.958,9.454,3,confederate
14,0,-3.477,8.1525,-3.477,8.404,3,confederate
14,1,-3.0090000000000003,9.865,-3.063,9.865,3,confederate
15,0,-3.497,8.1525,-3.497,8.404,3,confederate
15,1,-2.9875,9.724,-2.998,9.6555,3,confederate
16,0,-3.384,7.8695,-3.312,7.8695,3,confederate
16,1,-2.942,9.724,-2.977,9.587,6,confederate
17,0,-3.472,8.1525,-3.472,8.251,3,confederate
17,1,-2.8385,9.2305,-2.837,9.1375,6,confederate
18,0,-3.429,8.104,-3.429,8.104,3,confederate
18,1,-3.0085,9.6555,-3.019,9.724,6,confederate
19,0,-3.646,8.104,-3.646,8.616,3,confederate
19,1,-2.977,9.7945,-2.977,9.587,3,confederate
20,0,-3.426,7.964,-3.369,7.9615,3,confederate
20,1,-2.9655,9.68975,-3.019,9.724,6,confederate
21,0,-3.532,8.008,-3.532,8.301,3,confederate
21,1,-2.9755000000000003,9.724,-2.977,9.587,6,confederate
22,0,-3.5775,8.056,-3.643,8.5625,6,confederate
22,1,-2.886,9.325,-2.896,9.325,9,confederate
23,0,-3.403,7.915,-3.33,7.825,3,confederate
23,1,-2.952,9.724,-3.019,9.724,9,confederate
24,0,-3.593,8.056,-3.593,8.3525,3,confederate
24,1,-2.9085,9.587,-2.977,9.587,9,confederate
25,0,-3.571,8.008,-3.571,8.301,3,confederate
25,1,-2.9095000000000004,9.587,-2.998,9.6555,9,confederate
26,0,-3.593,8.056,-3.593,8.3525,3,confederate
26,1,-2.93,9.6555,-2.998,9.6555,9,confederate
27,0,-3.528,8.104,-3.528,8.201,3,confederate
27,1,-2.9005,9.587,-3.019,9.724,9,confederate
28,0,-3.442,8.008,-3.486,8.104,3,confederate
28,1,-2.8135000000000003,9.454,-2.936,9.454,9,confederate
29,0,-3.631,8.301,-3.661,8.509,3,confederate
29,1,-2.8245,9.454,-2.936,9.454,9,confederate
30,0,-3.638,8.201,-3.638,8.4565,3,confederate
30,1,-2.8045,9.43525,-2.818,9.076,9,confederate
31,0,-3.448,8.104,-3.486,8.104,3,confederate
31,1,-2.8705,9.75925,-2.932,9.587,9,confederate
32,0,-3.466,7.9615,-3.466,8.056,3,confederate
32,1,-2.81,9.589,-2.891,9.454,9,confederate
33,0,-3.424,7.9615,-3.486,8.104,3,confederate
33,1,-2.7895000000000003,9.49025,-2.852,9.325,3,confederate
34,0,-3.571,8.1525,-3.571,8.301,3,confederate
34,1,-2.8605,9.724,-2.953,9.6555,3,confederate
35,0,-3.593,8.251,-3.593,8.3525,3,confederate
35,1,-2.81,9.587,-2.891,9.454,6,confederate
36,0,-3.486,8.104,-3.486,8.104,3,confederate
36,1,-2.85,9.68975,-2.953,9.6555,9,confederate
37,0,-3.581,8.1525,-3.593,8.3525,3,confederate
37,1,-2.871,9.724,-2.995,9.7945,9,confederate
38,0,-3.554,8.3525,-3.554,8.3525,9,confederate
38,1,-2.843,9.6595,-3.017,9.865,9,confederate
39,0,-3.646,8.405,-3.646,8.616,15,confederate
39,1,-2.8595,9.724,-2.974,9.724,9,confederate
40,0,-3.493,8.301,-3.493,8.301,15,confederate
40,1,-2.9210000000000003,9.9375,-3.017,9.865,9,confederate
41,0,-3.537,8.3025,-3.537,8.404,21,confederate
41,1,-2.912,10.01,-2.974,9.724,9,confederate
42,0,-3.4375,8.058,-3.47,8.201,24,confederate
42,1,-2.87,9.724,-2.974,9.724,9,confederate
43,0,-3.547,8.2545,-3.649,8.6715,24,confederate
43,1,-2.9075,9.8745,-3.108,10.162,9,confederate
44,0,-3.428,8.057,-3.431,8.1525,24,confederate
44,1,-2.8925,9.83075,-3.039,9.9375,9,confederate
45,0,-3.37,7.962249999999999,-3.294,7.915,24,confederate
45,1,-3.0,10.1985,-3.131,10.237,9,confederate
46,0,-3.425,8.201,-3.393,8.201,21,confederate
46,1,-2.869,10.1225,-3.084,10.085,9,confederate
47,0,-3.591,8.405,-3.591,8.727,21,confederate
47,1,-2.869,9.90125,-2.932,9.587,9,confederate
48,0,-3.466,8.056,-3.314,8.056,18,confederate
48,1,-2.903,9.82975,-3.017,9.865,9,confederate
49,0,-3.415,8.2025,-3.415,8.301,18,confederate
49,1,-2.8520000000000003,9.6565,-2.974,9.724,9,confederate
50,0,-3.417,8.3025,-3.417,8.3525,18,confederate
50,1,-2.8305,9.587,-2.932,9.587,9,confederate
51,0,-3.421,8.104,-3.315,8.104,18,confederate
51,1,-2.8120000000000003,9.5205,-2.932,9.587,9,confederate
52,0,-3.348,8.201,-3.336,8.201,12,confederate
52,1,-2.8615000000000004,9.62125,-2.974,9.724,9,confederate
53,0,-3.428,8.3025,-3.378,8.3525,9,confederate
53,1,-2.862,9.69075,-3.017,9.865,9,confederate
54,0,-3.369,8.201,-3.337,8.251,6,confederate
54,1,-2.802,9.48725,-2.912,9.5205,9,confederate
55,0,-3.312,7.964,-3.277,8.104,9,confederate
55,1,-2.7915,9.454,-2.891,9.454,9,confederate
